timestamp_utc,open,high,low,close,volume
2019-12-12T20:24:00+00:00,11772.5,11772.5,11770.5,11772.0,0
2019-12-12T20:25:00+00:00,11770.75,11771.5,11769.75,11771.5,0
2019-12-12T20:26:00+00:00,11771.25,11776.5,11771.25,11776.25,0
2019-12-12T20:27:00+00:00,11776.75,11778.75,11776.0,11777.0,0
2019-12-12T20:28:00+00:00,11777.0,11777.0,11775.5,11775.75,0
2019-12-12T20:29:00+00:00,11776.5,11779.25,11775.75,11778.25,0
2019-12-12T20:30:00+00:00,11778.0,11781.5,11777.75,11780.25,0
2019-12-12T20:31:00+00:00,11780.5,11781.25,11779.75,11780.5,0
2019-12-12T20:32:00+00:00,11780.75,11782.75,11780.5,11781.5,0
2019-12-12T20:33:00+00:00,11782.25,11784.0,11781.75,11781.75,0
2019-12-12T20:34:00+00:00,11781.5,11782.0,11777.75,11777.75,0
2019-12-12T20:35:00+00:00,11777.5,11777.75,11775.25,11777.75,0
2019-12-12T20:36:00+00:00,11777.5,11778.5,11773.0,11775.25,0
2019-12-12T20:37:00+00:00,11775.75,11776.5,11771.75,11772.75,0
2019-12-12T20:38:00+00:00,11774.0,11779.75,11773.0,11779.0,0
2019-12-12T20:39:00+00:00,11780.0,11783.25,11780.0,11782.5,0
2019-12-12T20:40:00+00:00,11782.25,11782.25,11779.25,11779.25,0
2019-12-12T20:41:00+00:00,11779.0,11784.25,11778.25,11782.75,0
2019-12-12T20:42:00+00:00,11783.25,11785.0,11782.25,11784.25,0
2019-12-12T20:43:00+00:00,11785.25,11785.25,11782.25,11783.0,0
2019-12-12T20:44:00+00:00,11784.0,11786.75,11783.0,11786.0,0
2019-12-12T20:45:00+00:00,11785.0,11786.25,11784.5,11785.5,0
2019-12-12T20:46:00+00:00,11786.0,11786.75,11783.25,11784.0,0
2019-12-12T20:47:00+00:00,11784.5,11788.5,11784.5,11788.5,0
2019-12-12T20:48:00+00:00,11787.0,11791.25,11786.25,11790.75,0
2019-12-12T20:49:00+00:00,11790.5,11794.75,11790.0,11794.5,0
2019-12-12T20:50:00+00:00,11793.0,11795.5,11793.0,11795.0,0
2019-12-12T20:51:00+00:00,11795.75,11800.25,11795.0,11798.0,0
2019-12-12T20:52:00+00:00,11798.25,11799.25,11797.0,11797.25,0
2019-12-12T20:53:00+00:00,11797.75,11798.75,11797.0,11798.0,0
2019-12-12T20:54:00+00:00,11798.25,11800.0,11796.75,11799.75,0
2019-12-12T20:55:00+00:00,11800.5,11802.5,11799.5,11801.25,0
2019-12-12T20:56:00+00:00,11801.0,11801.25,11794.0,11794.5,0
2019-12-12T20:57:00+00:00,11794.5,11798.0,11794.5,11796.5,0
2019-12-12T20:58:00+00:00,11797.0,11797.0,11792.25,11792.5,0
2019-12-12T20:59:00+00:00,11792.0,11794.25,11790.75,11791.0,0
2019-12-12T21:00:00+00:00,11791.0,11792.25,11785.25,11789.5,0
